Unnamed: 0	id	title	author	department	year	pages	FORREVIEW	tokenized_title
943	944	การส่งเสริมให้เกิดความสมดุล ระหว่างวิถีการดำเนินชีวิตของแรงงานไทยมุสลิมกับ ระบบโรงงานอุตสาหกรรม 	มิอาริน่า สุไลมาน 	คณะสังคมสงเคราะห์ศาสตร์ 	2534	160	0	['การ', 'ส่งเสริม', 'ให้', 'เกิด', 'ความ', 'สมดุล', ' ', 'ระหว่าง', 'วิถี', 'การ', 'ดำเนิน', 'ชีวิต', 'ของ', 'แรงงาน', 'ไทย', 'มุสลิม', 'กับ', ' ', 'ระบบ', 'โรง', 'งาน', 'อุตสาหกรรม', ' ']
944	945	การศึกษาความเป็นไปได้ของการทดแทนวิศวกรด้วยช่างเทคนิค ในอุตสาหกรรมอิเล็กทรอนิกส์ 	อมรรัตน์ อภินันท์มหกุล 	คณะเศรษฐศาสตร์ 	2534	127	0	['การ', 'ศึกษา', 'ความ', 'เป็น', 'ไป', 'ได้', 'ของ', 'การ', 'ทดแทน', 'วิศวกร', 'ด้วย', 'ช่าง', 'เทคนิค', ' ', 'ใน', 'อุตสาหกรรม', 'อิเล็กทรอนิกส์', ' ']
945	946	คุณภาพชีวิตการทำงานของคนประจำเรือ 	พิไรสรร แดงสอาด 	คณะสังคมสงเคราะห์ศาสตร์ 	2532	140	0	['คุณภาพ', 'ชีวิต', 'การ', 'ทำ', 'งาน', 'ของ', 'คน', 'ประจำ', 'เรือ', ' ']
946	947	การคุ้มครองแรงงานไทยในกิจการขนส่งสินค้าทางน้ำ 	สุเมธ มโหสถ 	คณะสังคมสงเคราะห์ศาสตร์ 	2532	165	0	['การ', 'คุ้มครอง', 'แรงงาน', 'ไทย', 'ใน', 'กิจการ', 'ขนส่ง', 'สินค้า', 'ทาง', 'น้ำ', ' ']
947	948	การบริหารและบังคับใช้กฎหมายคุ้มครองแรงงาน 	ชายนำ ภาววิมล 	สาขาบริหารรัฐกิจ คณะรัฐศาสตร์ 	2534	158	0	['การ', 'บริหาร', 'และ', 'บังคับ', 'ใช้', 'กฎหมาย', 'คุ้มครอง', 'แรงงาน', ' ']
948	949	การขยายความคุ้มครองของกองทุนเงินทดแทนไปยังสถานประกอบการ ที่มีคนงานตั้งแต่ 10 คนขึ้นไป 	อมรรัตน์ เจริญยศ 	คณะสังคมสงเคราะห์ศาสตร์ 	2530	153	0	['การ', 'ขยาย', 'ความ', 'คุ้มครอง', 'ของ', 'กอง', 'ทุน', 'เงินทดแทน', 'ไป', 'ยัง', 'สถาน', 'ประกอบ', 'การ', ' ', 'ที่', 'มี', 'คน', 'งาน', 'ตั้งแต่', ' ', '10', ' ', 'คน', 'ขึ้น', 'ไป', ' ']
949	950	ความต้องการที่อยู่อาศัยในเขต กทม.และปริมณฑล 	ราตรี พิริยะประสาธน์ 	คณะเศรษฐศาสตร์ 	2534	132	0	['ความ', 'ต้องการ', 'ที่อยู่อาศัย', 'ใน', 'เขต', ' ', 'กทม.', 'และ', 'ปริมณฑล', ' ']
950	951	โครงสร้างอำนาจในชุมชน 	เบญจมาศ สวนศิลป์พงศ์ 	คณะสังคมวิทยาและมานุษยวิทยา 	2530	210	0	['โครงสร้าง', 'อำนาจ', 'ใน', 'ชุมชน', ' ']
951	952	พลวัตรและผลกระทบของการแก้ไขปัญหาที่อยู่อาศัยของคนจนเมือง 	สารี อ๋องสมหวัง 	คณะสังคมสงเคราะห์ศาสตร์ 	2533	156	0	['พลวัตร', 'และ', 'ผล', 'กระทบ', 'ของ', 'การ', 'แก้ไข', 'ปัญหา', 'ที่อยู่อาศัย', 'ของ', 'คน', 'จน', 'เมือง', ' ']
952	953	สายสัมพันธ์ทางสังคมวัฒนธรรมและความร่วมมือกันของชาวบ้าน 	พรวิศิษฎ์ วรวรรณ 	คณะสังคมวิทยาและมานุษยวิทยา 	2533	216	0	['สายสัมพันธ์', 'ทาง', 'สังคม', 'วัฒนธรรม', 'และ', 'ความ', 'ร่วมมือ', 'กัน', 'ของ', 'ชาว', 'บ้าน', ' ']
953	954	วิถีชีวิตคนใน 'ชุมชนชายขอบ' ของสังคมเมือง 	สิริพร สมบูรณ์บูรณะ 	คณะสังคมวิทยาและมานุษยวิทยา 	2536	182	0	"['วิถี', 'ชีวิต', 'คน', 'ใน', ' ', ""'"", 'ชุมชน', 'ชายขอบ', ""'"", ' ', 'ของ', 'สังคม', 'เมือง', ' ']"
954	955	ปัจจัยที่มีผลต่อการแสวงหาที่ดินเพื่อสร้างความมั่นคง ในการอยู่อาศัย 	พรรณทิพย์ เพชรมาก 	คณะสังคมสงเคราะห์ศาสตร์ 	2531	173	0	['ปัจจัย', 'ที่', 'มี', 'ผล', 'ต่อ', 'การ', 'แสวงหา', 'ที่ดิน', 'เพื่อ', 'สร้าง', 'ความ', 'มั่นคง', ' ', 'ใน', 'การ', 'อยู่อาศัย', ' ']
955	956	การเตรียมการของสถานประกอบการในการจ้างงานคนพิการ 	สิรินาถ บุญยเกียรติ 	คณะสังคมสงเคราะห์ศาสตร์ 	2535	105	0	['การ', 'เตรียม', 'การ', 'ของ', 'สถาน', 'ประกอบ', 'การ', 'ใน', 'การ', 'จ้าง', 'งาน', 'คน', 'พิการ', ' ']
956	957	การใช้กัญชาและสารระเหยของนักเรียนวัยรุ่นในเขตกรุงเทพมหานคร	นิรมล เปลี่ยนจรูญ 	คณะสังคมวิทยาและมานุษยวิทยา 	2530	205	0	['การ', 'ใช้', 'กัญชา', 'และ', 'สาร', 'ระเหย', 'ของ', 'นัก', 'เรียน', 'วัย', 'รุ่น', 'ใน', 'เขต', 'กรุงเทพมหานคร']
957	958	โครงสร้างวลีและประโยคในภาษาไทยที่พูดโดยเด็กกะเหรี่ยงไป 	เบญจมาศ เลื่องเลิศ 	คณะศิลปศาสตร์ 	2537	142	0	['โครงสร้าง', 'วลี', 'และ', 'ประโยค', 'ใน', 'ภาษา', 'ไทย', 'ที่', 'พูด', 'โดย', 'เด็ก', 'กะเหรี่ยง', 'ไป', ' ']
958	959	การใช้กำลังทางทหารในกรอบของสหประชาชาติ 	ปณิธิ อัครนิธิ 	คณะนิติศาสตร์ 	2537	176	0	['การ', 'ใช้', 'กำลัง', 'ทาง', 'ทหาร', 'ใน', 'กรอบ', 'ของ', 'สหประชาชาติ', ' ']
959	960	การศึกษาประวัติศาสตร์ท้องถิ่นนครศรีธรรมราชพ.ศ. 2521-2531 	โชติมา จันทน์สุคนธ์ 	คณะศิลปศาสตร์ 	2537	171	0	['การ', 'ศึกษา', 'ประวัติศาสตร์', 'ท้องถิ่น', 'นครศรีธรรมราช', 'พ.ศ.', ' ', '2521', '-', '2531', ' ']
960	961	ภาพลักษณ์ท้าวสุรนารีในประวัติศาสตร์ไทย 	สายพิน แก้วงามประเสริฐ 	คณะศิลปศาสตร์ 	2537	371	0	['ภาพลักษณ์', 'ท้าวสุรนารี', 'ใน', 'ประวัติศาสตร์', 'ไทย', ' ']
961	962	ปัญหาและสาเหตุในการปฏิบัติงานของอาสาสมัครคุมประพฤติในงานราชทัณฑ์ 	วัฒนา กำลังหาญ 	คณะสังคมสงเคราะห์ศาสตร์ 	2537	199	0	['ปัญหา', 'และ', 'สาเหตุ', 'ใน', 'การ', 'ปฏิบัติ', 'งาน', 'ของ', 'อาสา', 'สมัคร', 'คุม', 'ประพฤติ', 'ใน', 'งาน', 'ราชทัณฑ์', ' ']
