	Unnamed: 0	id	name	year	researchers	department	research_area	research_type	tokenized_title
507	507	508	"การเปรียบเทียบความแนบบริเวณขอบและช่องว่างภายในของ
ครอบฟันเซอร์โคเนียที่ผลิตด้วยเทคนิคแคด/แคมโดยศูนย์เทคโน
โลยีโลหะและวัสดุแห่งชาติ(เอ็มเทค)และลาวา ในห้องปฏิบัติการ"	2554	อ.ทพญ. นันทวรรณ  กระจ่างตา	คณะทันตแพทยศาสตร์	ทุนสนับสนุนนักวิจัยรุ่นใหม่		['การ', 'เปรียบเทียบ', 'ความ', 'แนบ', 'บริเวณ', 'ขอบ', 'และ', 'ช่องว่าง', 'ภาย', 'ใน', 'ของ', '\r\n', 'ครอบ', 'ฟัน', 'เซอร์โคเนีย', 'ที่', 'ผลิต', 'ด้วย', 'เทคนิค', 'แคด', '/', 'แคม', 'โดย', 'ศูนย์เทคโน\r\n', 'โลยี', 'โลหะ', 'และ', 'วัสดุ', 'แห่งชาติ', '(', 'เอ็มเทค', ')', 'และ', 'ลาวา', ' ', 'ใน', 'ห้อง', 'ปฏิบัติการ']
508	508	509	"การส่งเสริมความสามารถทางการคิดเชิงวิจารณญาณในวิชา
ภาษาอังกฤษเฉพาะกิจ: กรณีศึกษาในชั้นเรียนวิชาภาษาอังกฤษ
สำหรับวิทยาศาสตร์และเทคโนโลยี"	2554	อ. อาทิตยา  นราฐากูร	สถาบันภาษา	ทุนสนับสนุนนักวิจัยรุ่นใหม่		['การ', 'ส่งเสริม', 'ความ', 'สามารถ', 'ทาง', 'การ', 'คิด', 'เชิง', 'วิจารณญาณใน', 'วิชา', '\r\n', 'ภาษา', 'อังกฤษ', 'เฉพาะ', 'กิจ', ':', ' ', 'กรณี', 'ศึกษา', 'ใน', 'ชั้น', 'เรียน', 'วิชา', 'ภาษา', 'อังกฤษ', '\r\n', 'สำหรับ', 'วิทยาศาสตร์และเทคโนโลยี']
509	509	510	การพัฒนาบุคลากรทางการทูตของเวียดนามในปัจจุบัน	2554	 นายชยาภัทร  วารีนิล	สถาบันเอเชียตะวันออกศึกษา	ทุนสนับสนุนนักวิจัยรุ่นใหม่		['การ', 'พัฒนา', 'บุคลากร', 'ทาง', 'การ', 'ทูต', 'ของ', 'เวียดนาม', 'ใน', 'ปัจจุบัน']
510	510	511	"แนวทางการเลือกใช้อุปกรณ์เสริมส้นเท้าที่เหมาะสมสำหรับ
ผู้ที่ยืนเป็นเวลานานด้วยการประยุกต์ใช้กระบวนการวิศวกรรม
ย้อนรอยและการวิเคราะห์ระเบียบไฟไนต์เอลิเมนต์"	2554	ดร. สุชาดา  เหรียญโมรา	สถาบันเทคโนโลยีนานาชาติสิรินธร	ทุนสนับสนุนนักวิจัยรุ่นใหม่		['แนวทาง', 'การ', 'เลือก', 'ใช้', 'อุปกรณ์', 'เสริม', 'ส้น', 'เท้า', 'ที่', 'เหมาะสม', 'สำหรับ', '\r\n', 'ผู้', 'ที่', 'ยืน', 'เป็น', 'เวลา', 'นาน', 'ด้วย', 'การ', 'ประยุกต์', 'ใช้', 'กระบวน', 'การ', 'วิศวกรรม', '\r\n', 'ย้อนรอย', 'และ', 'การ', 'วิเคราะห์', 'ระเบียบ', 'ไฟไนต์เอลิเมนต์']
511	511	512	"การพัฒนาวิธีการประมวลผลจากอุปกรณ์เรดาร์ในการตรวจสอบ
โครงสร้างคอนกรีตเสริมเหล็ก"	2554	ดร. รักติพงษ์  สหมิตรมงคล	สถาบันเทคโนโลยีนานาชาติสิรินธร	ทุนสนับสนุนนักวิจัยรุ่นใหม่		['การ', 'พัฒนา', 'วิธี', 'การ', 'ประมวล', 'ผล', 'จาก', 'อุปกรณ์', 'เรดาร์', 'ใน', 'การ', 'ตรวจสอบ', '\r\n', 'โครงสร้าง', 'คอนกรีต', 'เสริม', 'เหล็ก']
512	512	513	"ผลของการฝึกกลวิธีอภิปัญญาที่มีต่อความสามารถในการอ่าน
ภาษาอังกฤษเพื่อความเข้าใจ และความเชื่อมั่นในความสามารถ
ของตนเองในการอ่านภาษาอังกฤษของนักศึกษาระดับปริญญาตรี"	2554	อ. สุมิตา  สุภากรณ์	วิทยาลัยสหวิทยาการ	ทุนสนับสนุนนักวิจัยรุ่นใหม่		['ผล', 'ของ', 'การ', 'ฝึก', 'กลวิธี', 'อภิปัญญา', 'ที่', 'มี', 'ต่อ', 'ความ', 'สามารถ', 'ใน', 'การ', 'อ่าน', '\r\n', 'ภาษา', 'อังกฤษ', 'เพื่อ', 'ความ', 'เข้าใจ', ' ', 'และ', 'ความ', 'เชื่อมั่น', 'ใน', 'ความ', 'สามารถ', '\r\n', 'ของ', 'ตน', 'เอง', 'ใน', 'การ', 'อ่าน', 'ภาษา', 'อังกฤษ', 'ของ', 'นัก', 'ศึกษา', 'ระดับ', 'ปริญญา', 'ตรี']
513	513	514	"ชุดทดสอบอย่างง่ายสำหรับวิเคราะห์แคลเซียม คาร์บอเนตและ
คาร์บอเนตในยาเม็ดเสริมแคลเซียมและน้ำธรรมชาติ โดยการ
ประยุกต์ใช้ขวดแยมผลไม้เป็นอุปกรณ์ตรวจสอบ"	2554	อ.ดร. กมลทิพย์  เสรีนนท์ชัย	คณะวิทยาศาสตร์และเทคโนโลยี	ทุนสนับสนุนนักวิจัยรุ่นใหม่		['ชุด', 'ทดสอบ', 'อย่าง', 'ง่าย', 'สำหรับ', 'วิเคราะห์', 'แคลเซียม', ' ', 'คาร์บอเนตและ', '\r\n', 'คาร์บอเนต', 'ใน', 'ยา', 'เม็ด', 'เสริม', 'แคลเซียม', 'และ', 'น้ำ', 'ธรรมชาติ', ' ', 'โดยการ', '\r\n', 'ประยุกต์', 'ใช้', 'ขวด', 'แยม', 'ผลไม้', 'เป็น', 'อุปกรณ์', 'ตรวจสอบ']
514	514	515	"ความชุกของการแพ้อาหารด้วยวิธีตอบแบบสอบถามในเด็ก
ช่วงอายุวัยเรียนในจังหวัดปทุมธานี"	2554	นพ. สิระ  นันทพิศาล	คณะแพทยศาสตร์	ทุนสนับสนุนนักวิจัยรุ่นใหม่		['ความ', 'ชุก', 'ของ', 'การ', 'แพ้', 'อาหาร', 'ด้วย', 'วิธี', 'ตอบ', 'แบบ', 'สอบถาม', 'ใน', 'เด็ก', '\r\n', 'ช่วง', 'อายุ', 'วัย', 'เรียน', 'ใน', 'จังหวัดปทุมธานี']
515	515	516	"ผลของโปรแกรมส่งเสริมการรับรู้สมรรถนะแห่งตนต่อพฤติกรรม
การเลี้ยงลูกด้วยนมแม่ของมารดาวัยรุ่นที่มีบุตรคนแรกในชุมชน"	2554	อ. เสาวลักษณ์  ค้าของ	คณะพยาบาลศาสตร์	ทุนสนับสนุนนักวิจัยรุ่นใหม่		['ผล', 'ของ', 'โปรแกรม', 'ส่งเสริมการ', 'รับ', 'รู้', 'สมรรถนะ', 'แห่ง', 'ตน', 'ต่อ', 'พฤติกรรม', '\r\n', 'การ', 'เลี้ยง', 'ลูก', 'ด้วย', 'นม', 'แม่', 'ของ', 'มารดา', 'วัย', 'รุ่น', 'ที่', 'มี', 'บุตร', 'คน', 'แรก', 'ใน', 'ชุมชน']
516	516	517	"ผลของการใช้แผนปฏิบัติการจากเทคนิคเอไอซีต่อการติดเกม
คอมพิวเตอร์ของนักเรียนระดับชั้นประถมศึกษา"	2554	อ. ประกายเพชร  สุภะเกษ	คณะพยาบาลศาสตร์	ทุนสนับสนุนนักวิจัยรุ่นใหม่		['ผล', 'ของ', 'การ', 'ใช้', 'แผน', 'ปฏิบัติการ', 'จาก', 'เทคนิค', 'เอไอซี', 'ต่อ', 'การ', 'ติด', 'เกม', '\r\n', 'คอมพิวเตอร์', 'ของ', 'นัก', 'เรียน', 'ระดับ', 'ชั้น', 'ประถมศึกษา']
