Unnamed: 0	id	name	year	researchers	department	research_area	research_type	tokenized_title
222	223	การศึกษาเชิงทฤษฎีและการทดลองของการสร้างลมหมุนวนแบบควงสว่านเพื่อเพิ่มประสิทธิภาพในกระบวนการอบแห้งแบบใช้ลมร้อนโดยใช้การควบคุมการไหลโดยวิธีอีเล็กโตรไฮโดรไดนามิกส์	2556	ผศ.ดร. ไชยณรงค์ จักธรานนท์	คณะวิศวกรรมศาสตร์			['การ', 'ศึกษา', 'เชิง', 'ทฤษฎี', 'และ', 'การ', 'ทดลอง', 'ของ', 'การ', 'สร้าง', 'ลม', 'หมุนวน', 'แบบ', 'ควง', 'สว่าน', 'เพื่อ', 'เพิ่ม', 'ประสิทธิภาพ', 'ใน', 'กระบวน', 'การ', 'อบ', 'แห้งแบบ', 'ใช้', 'ลมร้อน', 'โดย', 'ใช้', 'การ', 'ควบคุม', 'การ', 'ไหล', 'โดย', 'วิธี', 'อีเล็กโตรไฮโดรไดนามิกส์']
223	224	การขยายตัวของรอยร้าวล้าของเหล็กกล้าไร้สนิม 316L ขึ้นรูปด้วยการฉีดขึ้นรูปโลหะผง	2556	รศ.ดร. ชาวสวน กาญจโนมัย	คณะวิศวกรรมศาสตร์			['การ', 'ขยาย', 'ตัว', 'ของ', 'รอย', 'ร้าว', 'ล้า', 'ของ', 'เหล็ก', 'กล้า', 'ไร้', 'สนิม', ' ', '316', 'L', ' ', 'ขึ้น', 'รูป', 'ด้วย', 'การ', 'ฉีด', 'ขึ้น', 'รูป', 'โลหะ', 'ผง']
224	225	การศึกษาประสิทธิผลของสารสกัดตำรับเบญจกูลเพื่อใช้เป็นยารักษาผู้ป่วยโรคเรื้อรัง	2556	รศ.ดร. อรุณพร อิฐรัตน์	คณะแพทยศาสตร์			['การ', 'ศึกษา', 'ประสิทธิผล', 'ของ', 'สาร', 'สกัด', 'ตำรับ', 'เบญจกูล', 'เพื่อ', 'ใช้', 'เป็น', 'ยา', 'รักษา', 'ผู้', 'ป่วย', 'โรค', 'เรื้อรัง']
225	226	การศึกษาเปรียบเทียบผลของ ทาม็อกซิเฟน ซิเตรท เทสโทสเตอโรน อันเดคาโนเอท และโฟเลท ต่อคุณภาพน้ำเชื้ออสุจิของคู่สมรสฝ่ายชายที่มีบุตรยากและมีความผิดปกติของน้ำเชื้ออสุจิ	2556	ผศ.นพ. อาทิตย์ บุญยรางกูร	คณะแพทยศาสตร์			['การ', 'ศึกษา', 'เปรียบเทียบ', 'ผล', 'ของ', ' ', 'ทาม็อกซิเฟน ซิเตรท เทสโทสเตอโรน ', 'อัน', 'เดคาโนเอท ', 'และ', 'โฟเลท', ' ', 'ต่อ', 'คุณภาพ', 'น้ำ', 'เชื้ออสุจิ', 'ของ', 'คู่', 'สมรส', 'ฝ่าย', 'ชาย', 'ที่', 'มี', 'บุตร', 'ยาก', 'และ', 'มี', 'ความ', 'ผิด', 'ปกติ', 'ของ', 'น้ำ', 'เชื้อ', 'อสุจิ']
226	227	โปรตีนในสารคัดหลั่ง cystatin ขนาด 170 กิโลดาลตัน ของพยาธิใบไม้ตับชนิด Fasciola gigantica กับการศึกษาหน้าที่ในการกระตุ้น specific cellular pathways ใน mammalian host และหน้าที่ทางชีววิทยาเพื่อความอยู่รอดของพยาธิ	2556	รศ. พิเศษ ดร. ฮานส์ รูดี กรามส์	คณะสหเวชศาสตร์			['โปรตีน', 'ใน', 'สาร', 'คัดหลั่ง', ' ', 'cystatin', ' ', 'ขนาด', ' ', '170', ' ', 'กิโลดาลตัน', ' ', 'ของ', 'พยาธิ', 'ใบ', 'ไม้', 'ตับ', 'ชนิด', ' ', 'Fasciola gigantica', ' ', 'กับ', 'การ', 'ศึกษา', 'หน้าที่', 'ใน', 'การ', 'กระตุ้น', ' ', 'specific', ' ', 'cellular', ' ', 'pathways', ' ', 'ใน', ' ', 'mammalian', ' ', 'host', ' ', 'และ', 'หน้าที่', 'ทาง', 'ชีววิทยา', 'เพื่อ', 'ความ', 'อยู่', 'รอด', 'ของ', 'พยาธิ']
227	228	โครงการวิจัยและพัฒนาหุ่นยนต์เพื่อช่วยในการฝึกเดินด้วยการช่วยพยุงน้ำหนักบางส่วนในผู้ป่วยโรคหลอดเลือดสมอง	2556	อ.ดร. พัชรี คุณค้ำชู	คณะสหเวชศาสตร์			['โครงการวิจัย', 'และ', 'พัฒนา', 'หุ่นยนต์', 'เพื่อ', 'ช่วย', 'ใน', 'การ', 'ฝึก', 'เดิน', 'ด้วย', 'การ', 'ช่วย', 'พยุง', 'น้ำหนัก', 'บาง', 'ส่วน', 'ใน', 'ผู้', 'ป่วย', 'โรค', 'หลอด', 'เลือด', 'สมอง']
228	229	การเพิ่มจำนวนยีน การศึกษาคุณลักษณะและความสำคัญของลำดับกรดอะมิโนของยีนเพ็ปไทด์ Defensin ชนิดใหม่จากพืชหรือสัตว์ที่พบในประเทศไทย	2556	ผศ.ดร. รัชนีวรรณ อุ่นแพทย์	คณะสหเวชศาสตร์			['การ', 'เพิ่ม', 'จำนวน', 'ยีน', ' ', 'การ', 'ศึกษา', 'คุณลักษณะ', 'และ', 'ความ', 'สำคัญ', 'ของ', 'ลำดับ', 'กรด', 'อะมิโน', 'ของ', 'ยีนเพ็ปไทด์', ' ', 'Defensin', ' ', 'ชนิด', 'ใหม่', 'จาก', 'พืช', 'หรือ', 'สัตว์', 'ที่', 'พบ', 'ใน', 'ประเทศไทย']
229	230	ผลของสารบริสุทธิ์ torvoside ที่สกัดจากผลมะเขือพวงต่อการเปลี่ยนแปลงเป็นเซลล์ไขมัน (adipogenesis) และการสังเคราะห์ adiponectin ในเซลล์ไขมัน (3T3-L1)	2556	ผศ.ดร. พิไลวรรณ  ศิริพฤกษ์พงษ์	คณะสหเวชศาสตร์			['ผล', 'ของ', 'สาร', 'บริสุทธิ์', ' ', 'torvoside', ' ', 'ที่', 'สกัด', 'จาก', 'ผล', 'มะเขือพวง', 'ต่อ', 'การ', 'เปลี่ยนแปลง', 'เป็น', 'เซลล์', 'ไขมัน', ' ', '(', 'adipogenesis', ')', ' ', 'และ', 'การ', 'สังเคราะห์', ' ', 'adiponectin', ' ', 'ใน', 'เซลล์', 'ไขมัน', ' ', '(', '3', 'T', '3', '-', 'L', '1', ')']
230	231	ความชุกและผลกระทบของการติดเชื้อไวรัสตับอักเสบต่อความรุนแรงของการติดเชื้อไวรัสเอชไอวี และการเกิดภาวะพิษต่อตับในผู้ป่วยชาวไทยที่ได้รับยาต้านไวรัส	2556	อ.ดร. จรีภรณ์ เอกวัฒน์ชัย	คณะสหเวชศาสตร์			['ความ', 'ชุก', 'และ', 'ผล', 'กระทบ', 'ของ', 'การ', 'ติด', 'เชื้อ', 'ไวรัส', 'ตับ', 'อักเสบ', 'ต่อ', 'ความ', 'รุนแรง', 'ของ', 'การ', 'ติด', 'เชื้อ', 'ไวรัส', 'เอชไอวี', ' ', 'และ', 'การ', 'เกิด', 'ภาวะ', 'พิษ', 'ต่อ', 'ตับ', 'ใน', 'ผู้', 'ป่วย', 'ชาว', 'ไทย', 'ที่', 'ได้', 'รับ', 'ยา', 'ต้าน', 'ไวรัส']
231	232	การพัฒนาเปปไทด์ต้านจุลชีพเพื่อใช้เป็น cytotoxic agent สำหรับมะเร็ง	2556	ผศ.ดร. ธีรกุล อาภรณ์สุวรรณ	คณะสหเวชศาสตร์			['การ', 'พัฒนา', 'เปปไทด์', 'ต้าน', 'จุลชีพ', 'เพื่อ', 'ใช้', 'เป็น', ' ', 'cytotoxic', ' ', 'agent', ' ', 'สำหรับ', 'มะเร็ง']
