	Unnamed: 0	Unnamed: 0.1	id	title	authors	publication	publish_date	publish_year	publish_month	type_id	doi	tokenized_title	year
3435	3435	3435	3659	คุณสมบัติพื้นฐานของ  Reactive  Powder Concrete  (Basic Properties of Reactive Powder Concrete)	รศ.ดร.บุรฉัตร  ฉัตรวีระ	วารสารวิจัยและพัฒนา มจธ. / ปีที่ 31 / ฉบับที่ 1 / เดือน มกราคม - มีนาคม / ปี 2551 / หน้า 177 - 189 	2551			1		['คุณสมบัติ', 'พื้นฐาน', 'ของ', ' ', ' ', 'Reactive', ' ', ' ', 'Powder', ' ', 'Concrete', ' ', ' ', '(', 'Basic', ' ', 'Properties', ' ', 'of', ' ', 'Reactive', ' ', 'Powder', ' ', 'Concrete', ')']	2551.0
3436	3436	3436	3660	การศึกษาสลัดจ์จากโรงงานผลิตน้ำประปาบางเขนในการดูดซับสีย้อมจากน้ำเสียอุตสาหกรรมฟอกย้อม  (A  Study of Sludge from Bangkhen Water Treatment Plant on Dye Adsorption from Dyeing Industrial Wastewater)	รศ.ดร.กฤติยา เลิศโภคะสมบัติ	วารสารวิศวกรรมศาสตร์สิ่งแวดล้อมไทย / ปีที่ 22 / ฉบับที่ 2 / เดือน พฤษภาคม - สิงหาคม / 2551 / หน้า 125 - 136	2551			1		['การ', 'ศึกษา', 'สลัดจ์', 'จาก', 'โรง', 'งาน', 'ผลิต', 'น้ำ', 'ประปา', 'บางเขน', 'ใน', 'การ', 'ดูดซับ', 'สี', 'ย้อม', 'จาก', 'น้ำ', 'เสีย', 'อุตสาหกรรม', 'ฟอกย้อม', ' ', ' ', '(', 'A', ' ', ' ', 'Study', ' ', 'of', ' ', 'Sludge', ' ', 'from', ' ', 'Bangkhen', ' ', 'Water', ' ', 'Treatment', ' ', 'Plant', ' ', 'on', ' ', 'Dye', ' ', 'Adsorption', ' ', 'from', ' ', 'Dyeing', ' ', 'Industrial ', 'Wastewater', ')']	2551.0
3437	3437	3437	3661	Dielectric Properties and Temperature Profile of Fly Ash - Based Geopolymer Mortar	รศ.ดร.บุรฉัตร  ฉัตรวีระ	International  Communications in Heat and Mass Transfer / ปีที่ 38 / ฉบับที่ 2 / กุมภาพันธ์ 2011 / หน้า 242 - 248 	2011			1		['Dielectric', ' ', 'Properties', ' ', 'and', ' ', 'Temperature', ' ', 'Profile', ' ', 'of', ' ', 'Fly', ' ', 'Ash', ' ', '-', ' ', 'Based', ' ', 'Geopolymer', ' ', 'Mortar']	2554.0
3438	3438	3438	3662	การคำนวณ  Linearized Least  Squares  เพื่อหาพิกัดตำแหน่งใน 2 มิติ โดยอาศัยโปรแกรม  Mathcad	รศ.ดร.บุญทรัพย์   วิชญางกูร	วารสารวิจัยและพัฒนา มจธ. / ปีที่ 32 / ฉบับที่ 2-3 / เดือนเมษายน - กันยายน / ปี 2552 / หน้า 249 - 254 	2552			1		['การ', 'คำนวณ', ' ', ' ', 'Linearized', ' ', 'Least', ' ', ' ', 'Squares', ' ', ' ', 'เพื่อ', 'หา', 'พิกัด', 'ตำแหน่ง', 'ใน', ' ', '2', ' ', 'มิติ', ' ', 'โดย', 'อาศัย', 'โปรแกรม', ' ', ' ', 'Mathcad']	2552.0
3439	3439	3439	3663	Parsimonious  SVD/MAR (1) Procddure for Generating  Multisite Multiseason Flows 	รศ.ดร.ชวลิต   ชาลีรักษ์ตระกูล	Journal  of  Hydrologic  Engineeringt / ปีที่ 14 /ฉบับที่ 5 / พฤษภาคม /ปี 2552 /        หน้า 516 - 527    	2552			1		['Parsimonious', ' ', ' ', 'SVD', '/', 'MAR', ' ', '(', '1', ')', ' ', 'Procddure', ' ', 'for', ' ', 'Generating', ' ', ' ', 'Multisite', ' ', 'Multiseason', ' ', 'Flows', ' ']	2552.0
3440	3440	3440	3664	การสูญเสียกำลังอัด  การสูญเสียน้ำหนัก และการขยายตัวของคอนกรีตผสมเถ้าแกลบดำบดละเอียดและซิลิกาฟูมภายใต้การกระทำของสารละลายซัลเฟต  (Compressive Strength Loss Weight Loss  and  Expansion of Concrete Containing Ground Black Rice Husk Ash and Silica Fume Under 	รศ.ดร.บุรฉัตร  ฉัตรวีระ	วารสารวิจัยและพัฒนา มจธ. / ปีที่ 32 / ฉบับที่ 4 / เล่มที่  4 / ตุลาคม-ธันวาคม / ปี 2552/   หน้า 373 - 379    	2552			1		['การ', 'สูญเสีย', 'กำลัง', 'อัด', ' ', ' ', 'การ', 'สูญเสีย', 'น้ำหนัก', ' ', 'และ', 'การ', 'ขยาย', 'ตัว', 'ของ', 'คอนกรีต', 'ผสม', 'เถ้า', 'แกลบดำ', 'บด', 'ละเอียด', 'และ', 'ซิลิกา', 'ฟูม', 'ภาย', 'ใต้', 'การ', 'กระทำ', 'ของ', 'สาร', 'ละลาย', 'ซัลเฟต', ' ', ' ', '(', 'Compressive', ' ', 'Strength', ' ', 'Loss', ' ', 'Weight', ' ', 'Loss', ' ', ' ', 'and', ' ', ' ', 'Expansion', ' ', 'of', ' ', 'Concrete', ' ', 'Containing', ' ', 'Ground', ' ', 'Black', ' ', 'Rice', ' ', 'Husk', ' ', 'Ash', ' ', 'and', ' ', 'Silica', ' ', 'Fume', ' ', 'Under', ' ']	2552.0
3441	3441	3441	3665	Dielectric Properties and Temperature Profile of Fly Ash - Based Geopolymer Mortar	รศ.ดร.บุรฉัตร  ฉัตรวีระ	International  Communications in Heat and Mass Transfer / ปีที่ 38 / ฉบับที่ 2 / กุมภาพันธ์ 2011 / หน้า 242 - 248 	2011			1		['Dielectric', ' ', 'Properties', ' ', 'and', ' ', 'Temperature', ' ', 'Profile', ' ', 'of', ' ', 'Fly', ' ', 'Ash', ' ', '-', ' ', 'Based', ' ', 'Geopolymer', ' ', 'Mortar']	2554.0
3442	3442	3442	3666	อิทธิพลของสัดส่วนผสมที่มีต่อคุณสมบัติทางกายภาพและสมบัตรไดอิเล็กตริกของจีโอโพลิเมอร์มอร์ต้าร์เถ้าลอย  (Influence of Mix Proportions on Physical and Dielectric Properties of Fly Ash-based Geopolyser Mortar)	รศ.ดร.บุรฉัตร  ฉัตรวีระ	วารสารวิจัยและพัฒนา มจธ. / ปีที่ 33 / ฉบับที่ 2 / เมษายน - มิถุนายน ปี 2010 / หน้า 145 - 162 	2010			1		['อิทธิพล', 'ของ', 'สัดส่วน', 'ผสม', 'ที่', 'มี', 'ต่อ', 'คุณสมบัติ', 'ทาง', 'กายภาพ', 'และ', 'สมบัตร', 'ไดอิเล็กตริก', 'ของ', 'จีโอโพลิเมอร์มอร์ต้าร์', 'เถ้า', 'ลอย', ' ', ' ', '(', 'Influence', ' ', 'of', ' ', 'Mix', ' ', 'Proportions', ' ', 'on', ' ', 'Physical', ' ', 'and', ' ', 'Dielectric', ' ', 'Properties', ' ', 'of', ' ', 'Fly', ' ', 'Ash', '-', 'based', ' ', 'Geopolyser', ' ', 'Mortar', ')']	2553.0
3443	3443	3443	3667	Microvave - Assisted Heating of Cementitious Materials : Relative Dielectric Properties  Mechanical Property and Experimental and Numerical Heat Transfer Characteristics	รศ.ดร.บุรฉัตร  ฉัตรวีระ	International  Communications in Heat and Mass Transfer / ปีที่ 37 / ฉบับที่ 8 / ตุลาคม 2011 / หน้า 1096 - 1105 	2011			1		['Microvave', ' ', '-', ' ', 'Assisted', ' ', 'Heating', ' ', 'of', ' ', 'Cementitious', ' ', 'Materials', ' ', ':', ' ', 'Relative', ' ', 'Dielectric', ' ', 'Properties', ' ', ' ', 'Mechanical', ' ', 'Property', ' ', 'and', ' ', 'Experimental', ' ', 'and', ' ', 'Numerical', ' ', 'Heat', ' ', 'Transfer', ' ', 'Characteristics']	2554.0
3444	3444	3444	3668	Microstructures and Mechanical Properties of Portland Cement at an Early age When Subjected to Microwave Accelerate - Curing 	รศ.ดร.บุรฉัตร  ฉัตรวีระ	Journal  of  Ceramic Processing Research  / ปีที่ 12 / ฉบับที่ 1 / October / ปี 2011 / หน้า 62 - 69 	2011			1		['Microstructures', ' ', 'and', ' ', 'Mechanical', ' ', 'Properties', ' ', 'of', ' ', 'Portland', ' ', 'Cement', ' ', 'at', ' ', 'an', ' ', 'Early', ' ', 'age', ' ', 'When ', 'Subjected', ' ', 'to', ' ', 'Microwave', ' ', 'Accelerate', ' ', '-', ' ', 'Curing', ' ']	2554.0
3445	3445	3445	3669	Durability of Conventional Concretes Containing black Rice Husk Ash	รศ.ดร.บุรฉัตร  ฉัตรวีระ	Journal of Environmental Management / ปีที่ 92 / ฉบับที่ 1 / เดือน มกราคม / ปี 2011 / หน้า 59 - 66 	2011			1		['Durability', ' ', 'of', ' ', 'Conventional', ' ', 'Concretes', ' ', 'Containing', ' ', 'black', ' ', 'Rice', ' ', 'Husk', ' ', 'Ash']	2554.0
3446	3446	3446	3670	อิทธิพลของพลังงานไมโครเวฟที่มีต่อการนำความร้อนและกำลังอัดของคอนกรีต  (Influence of Microwave Energy on Thermal Conductivity and Compressive Strength of Concrete)	รศ.ดร.บุรฉัตร  ฉัตรวีระ	KMUTT RESEARCH AND DEVELOPMENT JOURNAL /ปีที่ 33 / ฉบับที่ 2 / เดือน เมษายน - มิถุนายน / ปี 2553 / หน้า 133 - 144 	2553			1		['อิทธิพล', 'ของ', 'พลังงาน', 'ไมโครเวฟ', 'ที่', 'มี', 'ต่อ', 'การ', 'นำ', 'ความ', 'ร้อน', 'และ', 'กำลัง', 'อัด', 'ของ', 'คอนกรีต', ' ', ' ', '(', 'Influence', ' ', 'of', ' ', 'Microwave', ' ', 'Energy', ' ', 'on', ' ', 'Thermal', ' ', 'Conductivity', ' ', 'and', ' ', 'Compressive', ' ', 'Strength', ' ', 'of', ' ', 'Concrete', ')']	2553.0
3447	3447	3447	3671	คุณสมบัติไดอิเล็กตริกของวัสดุซีเมนต์  (Dielectric Properties of Cement  Based Materials)	รศ.ดร.บุรฉัตร  ฉัตรวีระ	KMUTT RESEARCH AND DEVELOPMENT JOURNAL /ปีที่ 33 / ฉบับที่ 2 / เดือน เมษายน - มิถุนายน / ปี 2553 / หน้า 163 - 181 	2553			1		['คุณสมบัติ', 'ไดอิเล็กตริก', 'ของ', 'วัสดุ', 'ซีเมนต์', ' ', ' ', '(', 'Dielectric', ' ', 'Properties', ' ', 'of', ' ', 'Cement', ' ', ' ', 'Based', ' ', 'Materials', ')']	2553.0
3448	3448	3448	3672	การสำรวจ  ศึกษา  เปรียบเทียบโปรแกรมคอมพิวเตอร์ที่ใช้ในการสร้างแบบจำลองและจำลองสถานการณ์กระบวนการก่อสร้างโดยวิธีการ Petri Nets  (A  Survey  Study and  Comparisons  of  Petri  Net  Simulators  for  Construction  Process)	ผศ.ดร.จิรวัฒน์                                 ดำริห์อนันต์	Engineering  Transactions /  ปีที่ 12 / ฉบับที่ - / เล่มที่ 2(26) / ปี 2009 / หน้า 76 - 94   	2009			1		['การ', 'สำรวจ', ' ', ' ', 'ศึกษา', ' ', ' ', 'เปรียบเทียบ', 'โปรแกรม', 'คอมพิวเตอร์', 'ที่', 'ใช้', 'ใน', 'การ', 'สร้าง', 'แบบ', 'จำลอง', 'และ', 'จำลอง', 'สถานการณ์', 'กระบวน', 'การ', 'ก่อสร้าง', 'โดย', 'วิธี', 'การ', ' ', 'Petri ', 'Nets', ' ', ' ', '(', 'A', ' ', ' ', 'Survey', ' ', ' ', 'Study', ' ', 'and', ' ', ' ', 'Comparisons', ' ', ' ', 'of', ' ', ' ', 'Petri', ' ', ' ', 'Net', ' ', ' ', 'Simulators', ' ', ' ', 'for', ' ', ' ', 'Construction', ' ', ' ', 'Process', ')']	2552.0
3449	3449	3449	3673	ผลของน้ำยาผสมคอนกรีตประเภทเอฟ ชนิดลดน้ำอย่างมากต่อคุณสมบัติขอบซีเมนต์เพสต์  (Effect of High Range Water Reducer (Type F) Admixture on Cement Paste Properties)	รศ.ดร.บุรฉัตร  ฉัตรวีระ	วารสารวิจัยและพัฒนา มจธ. /ปีที่ 34 /ฉบับที่ 3 /เดือน กรกฎาคม - กันยายน ปี 2554 /หน้า 257-278	2554			1		['ผล', 'ของ', 'น้ำ', 'ยา', 'ผสม', 'คอนกรีต', 'ประเภท', 'เอฟ', ' ', 'ชนิด', 'ลด', 'น้ำ', 'อย่าง', 'มาก', 'ต่อ', 'คุณสมบัติ', 'ขอบ', 'ซีเมนต์เพสต์', ' ', ' ', '(', 'Effect', ' ', 'of', ' ', 'High', ' ', 'Range', ' ', 'Water', ' ', 'Reducer', ' ', '(', 'Type', ' ', 'F', ')', ' ', 'Admixture', ' ', 'on', ' ', 'Cement', ' ', 'Paste', ' ', 'Properties', ')']	2554.0
3450	3450	3450	3674	ผลของพลังงานไมโครเวฟต่อกำลังอัดและความทนทานของซีเมนต์เพสต์ผสมเถ้าแกลบและเถ้าลอย  (Effect of Microwave Energy on Compressive Stength and Durability of Coment Paste Containing Rice Husk Ash and Fly Ash)	รศ.ดร.บุรฉัตร  ฉัตรวีระ	วารสารวิจัยและพัฒนา มจธ. /ปีที่ 34 /ฉบับที่ 3 /เดือน กรกฎาคม - กันยายน ปี 2554 /หน้า 279-298	2554			1		['ผล', 'ของ', 'พลังงาน', 'ไมโครเวฟ', 'ต่อ', 'กำลัง', 'อัด', 'และ', 'ความ', 'ทนทาน', 'ของ', 'ซีเมนต์', 'เพสต์', 'ผสม', 'เถ้า', 'แกลบ', 'และ', 'เถ้า', 'ลอย', ' ', ' ', '(', 'Effect', ' ', 'of', ' ', 'Microwave', ' ', 'Energy', ' ', 'on', ' ', 'Compressive', ' ', 'Stength', ' ', 'and', ' ', 'Durability', ' ', 'of', ' ', 'Coment', ' ', 'Paste', ' ', 'Containing', ' ', 'Rice', ' ', 'Husk', ' ', 'Ash', ' ', 'and', ' ', 'Fly', ' ', 'Ash', ')']	2554.0
3451	3451	3451	3675	พฤติกรรมของซีเมนต์เพสต์ผสมวัสดุปอซโซลานในการประยุกต์ใช้กับพลังงานไมโครเวฟ  (Behavior of Cement Paste Blended Pozzolanic Material in the Application of Microwave Energy)	รศ.ดร.บุรฉัตร  ฉัตรวีระ	วารสารวิจัยและพัฒนา มจธ. /ปีที่ 34 /ฉบับที่ 3 /เดือน กรกฎาคม - กันยายน ปี 2554 /หน้า 299-315	2554			1		['พฤติกรรม', 'ของ', 'ซีเมนต์', 'เพสต์', 'ผสม', 'วัสดุ', 'ปอซโซลาน', 'ใน', 'การ', 'ประยุกต์', 'ใช้', 'กับ', 'พลังงาน', 'ไมโครเวฟ', ' ', ' ', '(', 'Behavior', ' ', 'of', ' ', 'Cement', ' ', 'Paste', ' ', 'Blended Pozzolanic', ' ', 'Material', ' ', 'in', ' ', 'the', ' ', 'Application', ' ', 'of', ' ', 'Microwave', ' ', 'Energy', ')']	2554.0
