	Unnamed: 0	id	name	year	start_date	end_date	status	title	first_name	last_name	granter	tokenized_title
913	913	914	พัฒนามาตรฐานวิชาชีพ ผู้จัดการนิติบุคคลอาคารชุด และผู้จัดการนิติบุคคลหมู่บ้านจัดสรร รุ่นที่ 2	2553	8/6/2010	8/8/2010	ปิดโครงการ	รองศาสตราจารย์	เยาวมาลย์	เมธาภิรักษ์	สมาคมบริหารทรัพย์สินแห่งประเทศไทย	['พัฒนา', 'มาตรฐาน', 'วิชาชีพ', ' ', 'ผู้', 'จัดการ', 'นิติบุคคล', 'อาคาร', 'ชุด', ' ', 'และ', 'ผู้', 'จัดการ', 'นิติบุคคล', 'หมู่', 'บ้าน', 'จัดสรร', ' ', 'รุ่น', 'ที่', ' ', '2']
914	914	915	ศึกษาแนวทางการประเมินมูลค่าที่ดินในเขตปฏิรูปที่ดินเพื่อการเกษตร สำนักงานปฏิรูปที่ดิน เพื่อเกษตรกรรม (ระยะที่ 1)	2553	10/29/2010	5/27/2011	ปิดโครงการ	รองศาสตราจารย์	เยาวมาลย์	เมธาภิรักษ์	สำนักงานการปฏิรูปที่ดินเพื่อเกษตรกรรม	['ศึกษา', 'แนวทาง', 'การ', 'ประเมิน', 'มูลค่า', 'ที่ดิน', 'ใน', 'เขต', 'ปฏิรูป', 'ที่ดิน', 'เพื่อ', 'การ', 'เกษตร', ' ', 'สำนักงานปฏิรูป', 'ที่ดิน', ' ', 'เพื่อ', 'เกษตรกรรม', ' ', '(', 'ระยะ', 'ที่', ' ', '1', ')']
915	915	916	โครงการศูนย์บริการโลจิสติกส์ LSIC	2553	3/12/2010	11/6/2010	ปิดโครงการ	รองศาสตราจารย์ ดร.	รุธิร์	พนมยงค์	กรมอุตสาหกรรมพื้นฐานและการเหมืองแร่	['โครงการ', 'ศูนย์บริการโลจิสติกส์', ' ', 'LSIC']
916	916	917	ฝึกอบรมหลักสูตร Introduction to Freight Logistics Management	2553	6/9/2010	6/10/2010	ปิดโครงการ	รองศาสตราจารย์ ดร.	รุธิร์	พนมยงค์	บริษัทค้าสากลซีเมนต์ไทย จำกัด	['ฝึกอบรม', 'หลักสูตร', ' ', 'Introduction', ' ', 'to', ' ', 'Freight', ' ', 'Logistics', ' ', 'Management']
917	917	918	ฝึกอบรมหลักสูตร Advanced Bulk Freight Logistics Management : Chartering	2553	6/9/2010	8/13/2010	ปิดโครงการ	รองศาสตราจารย์ ดร.	รุธิร์	พนมยงค์	บริษัทค้าสากลซีเมนต์ไทย จำกัด	['ฝึกอบรม', 'หลักสูตร', ' ', 'Advanced ', 'Bulk', ' ', 'Freight', ' ', 'Logistics', ' ', 'Management', ' ', ':', ' ', 'Chartering']
918	918	919	จัดทำแนวเขตและมาตรการกำหนดเขตคุ้มครองสิ่งแวดล้อมศิลปกรรมพื้นที่อำเภอศรีมโหสถ จังหวัดปราจีนบุรี	2553	3/8/2010	12/2/2010	ปิดโครงการ	รองศาสตราจารย์	โรจน์	คุณเอนก	สำนักงานนโยบายและแผนทรัพยากรธรรมชาติและสิ่งแวดล้อม	['จัดทำ', 'แนว', 'เขต', 'และ', 'มาตรการ', 'กำหนด', 'เขต', 'คุ้มครอง', 'สิ่ง', 'แวดล้อม', 'ศิลปกรรม', 'พื้นที่', 'อำเภอศรีมโหสถ', ' ', 'จังหวัดปราจีนบุรี']
919	919	920	RMIT Study Tour	2553	1/25/2010	2/5/2010	ปิดโครงการ	อาจารย์	ลิษา	สวาทยานนท์	School of Accounting and Law, (RMIT), Australia	['RMIT', ' ', 'Study', ' ', 'Tour']
920	920	921	UNC Study Tour	2553	3/1/2010	3/7/2010	ปิดโครงการ	อาจารย์	ลิษา	สวาทยานนท์	The University of North Carolina at Chapel Hill(UNC)	['UNC', ' ', 'Study', ' ', 'Tour']
921	921	922	ตรวจวัดสิ่งแวดล้อมในการทำงาน	2553	3/18/2010	4/10/2010	ปิดโครงการ	อาจารย์	วนิดา	ชูอักษร	บริษัท พอลลาร์ด จำกัด	['ตรวจ', 'วัด', 'สิ่ง', 'แวดล้อม', 'ใน', 'การ', 'ทำ', 'งาน']
922	922	923	ประเมินแผนป้องกันและแก้ไขปัญหาเอดส์ กรุงเทพมหานคร ฉบับที่ 4 (พ.ศ. 2550 - 2554)	2553	8/2/2010	4/28/2011	ปิดโครงการ	รองศาสตราจารย์ ดร.	วรวุฒิ	โรมรัตนพันธ์	สำนักอนามัย กรุงเทพมหานคร	['ประเมิน', 'แผน', 'ป้องกัน', 'และ', 'แก้ไข', 'ปัญหา', 'เอดส์', ' ', 'กรุงเทพมหานคร', ' ', 'ฉบับ', 'ที่', ' ', '4', ' ', '(', 'พ.ศ.', ' ', '2550', ' ', '-', ' ', '2554', ')']
923	923	924	กิจกรรมพัฒนาระบบข้อมูลสารสนเทศด้านครอบครัว	2553	4/23/2010	1/17/2011	ปิดโครงการ	รองศาสตราจารย์ ดร.	วรวุฒิ	โรมรัตนพันธ์	สำนักงานกิจการสตรีและสถาบันครอบครัว	['กิจกรรม', 'พัฒนา', 'ระบบ', 'ข้อมูล', 'สาร', 'สนเทศ', 'ด้าน', 'ครอบครัว']
924	924	925	ขับเคลื่อนและพัฒนามาตรฐานครอบครัวเข้มแข็งประจำปี 2553	2553	5/28/2010	5/22/2011	ปิดโครงการ	รองศาสตราจารย์ ดร.	วรวุฒิ	โรมรัตนพันธ์	สำนักงานกิจการสตรีและสถาบันครอบครัว	['ขับ', 'เคลื่อน', 'และ', 'พัฒนา', 'มาตรฐาน', 'ครอบครัว', 'เข้มแข็ง', 'ประจำ', 'ปี', ' ', '2553']
925	925	926	ศึกษาวิจัยผลกระทบและการจัดการเสียงและแรงสั่นสะเทือนที่เกิดจากกิจกรรมการก่อสร้างท่อส่งก๊าซธรรมชาติด้วยแบบจำลองทางคณิตศาสตร์ CadnaA และ Vibra	2553	12/29/2009	4/28/2010	ปิดโครงการ	รองศาสตราจารย์ ดร.	วราวุธ	เสือดี	บริษัท ปตท. จำกัด (มหาชน)	['ศึกษา', 'วิจัย', 'ผล', 'กระทบ', 'และ', 'การ', 'จัดการ', 'เสียง', 'และ', 'แรง', 'สั่น', 'สะเทือน', 'ที่', 'เกิด', 'จาก', 'กิจกรรม', 'การ', 'ก่อสร้าง', 'ท่อ', 'ส่ง', 'ก๊าซ', 'ธรรมชาติ', 'ด้วย', 'แบบ', 'จำลอง', 'ทาง', 'คณิตศาสตร์', ' ', 'CadnaA', ' ', 'และ', ' ', 'Vibra']
926	926	927	ฝึกอบรมเชิงปฏิบัติการ การจัดทำ Inventory ของโรงงานอุตสาหกรรมในพื้นที่นอกเขตนิคมอุตสาหกรรม	2553	8/23/2010	2/19/2011	ปิดโครงการ	รองศาสตราจารย์ ดร.	วราวุธ	เสือดี	กรมโรงงานอุตสาหกรรม	['ฝึกอบรม', 'เชิง', 'ปฏิบัติ', 'การ', ' ', 'การ', 'จัดทำ', ' ', 'Inventory', ' ', 'ของ', 'โรง', 'งาน', 'อุตสาหกรรม', 'ใน', 'พื้นที่', 'นอก', 'เขตนิคม', 'อุตสาหกรรม']
927	927	928	ศึกษาวิจัยการฟุ้งกระจายของโคลนเบนโทไนท์ในทะเลด้วยแบบจำลองทางคณิตศาสตร์ AQUASEA	2553	2/3/2010	8/2/2010	ปิดโครงการ	อาจารย์ ดร.	วรุณศักดิ์	เลี่ยมแหลม	บริษัท ปตท. จำกัด (มหาชน)	['ศึกษา', 'วิจัย', 'การ', 'ฟุ้งกระจาย', 'ของ', 'โคลน', 'เบนโทไนท์', 'ใน', 'ทะเล', 'ด้วย', 'แบบ', 'จำลอง', 'ทาง', 'คณิตศาสตร์', ' ', 'AQUASEA']
